"uscode","naics","lfo","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","f1_4","e1_4nf","e1_4","q1_4nf","q1_4","a1_4nf","a1_4","n1_4","f5_9","e5_9nf","e5_9","q5_9nf","q5_9","a5_9nf","a5_9","n5_9","f10_19","e10_19nf","e10_19","q10_19nf","q10_19","a10_19nf","a10_19","n10_19","f20_49","e20_49nf","e20_49","q20_49nf","q20_49","a20_49nf","a20_49","n20_49","f50_99","e50_99nf","e50_99","q50_99nf","q50_99","a50_99nf","a50_99","n50_99","f100_249","e100_249nf","e100_249","q100_249nf","q100_249","a100_249nf","a100_249","n100_249","f250_499","e250_499nf","e250_499","q250_499nf","q250_499","a250_499nf","a250_499","n250_499","f500_999","e500_999nf","e500_999","q500_999nf","q500_999","a500_999nf","a500_999","n500_999","f1000","e1000nf","e1000","q1000nf","q1000","a1000nf","a1000","n1000"
"98","49312/","S",,"H",93,"H",469,"H",2482,30,,"G",34,"H",158,"G",760,22,,"H",47,"H",216,"H",1101,7,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49312/","P",,"H",4659,"H",44258,"H",187918,207,,"H",131,"H",1803,"G",8862,65,,"H",223,"G",2043,"H",9625,33,,"G",597,"G",5931,"G",24143,43,,"H",1221,"H",12533,"H",49892,38,,"G",1404,"G",12342,"G",50891,21,"G","S",0,"S",0,"H",44505,7,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49312/","O","A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493120","-",,"G",41817,"G",426061,"G",1742946,1158,,"G",499,"G",5605,"G",29712,269,,"G",1164,"G",11038,"G",47271,167,,"H",3003,"G",30830,"G",132931,208,,"G",9011,"G",90187,"G",367092,282,,"G",9698,"G",91142,"G",374458,139,,"G",11469,"G",119586,"G",468130,75,,"H",4852,"H",58139,"G",241624,15,,"H",2121,"H",19534,"H",81728,3,,"G",0,"G",0,"G",0,0
"98","493120","C",,"G",27819,"G",299559,"G",1208410,518,,"H",159,"H",1973,"G",11663,86,,"H",353,"G",3968,"G",15862,50,,"H",1134,"H",12484,"H",52283,75,,"H",5035,"H",52477,"H",212615,153,,"H",5766,"G",56928,"G",232183,81,,"G",8399,"G",94056,"G",360452,55,,"H",4852,"H",58139,"G",241624,15,,"H",2121,"H",19534,"H",81728,3,,"G",0,"G",0,"G",0,0
"98","493120","Z",,"G",9231,"G",81587,"G",343350,401,,"H",175,"G",1671,"G",8422,95,,"G",541,"G",4811,"G",20683,77,,"G",1245,"G",12132,"G",55103,88,,"H",2755,"G",25177,"G",104585,91,,"G",2528,"G",21872,"G",91384,37,,"H",1987,"H",15924,"H",63173,13,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493120","S",,"H",93,"H",469,"H",2482,30,,"G",34,"H",158,"G",760,22,,"H",47,"H",216,"H",1101,7,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493120","P",,"H",4659,"H",44258,"H",187918,207,,"H",131,"H",1803,"G",8862,65,,"H",223,"G",2043,"H",9625,33,,"G",597,"G",5931,"G",24143,43,,"H",1221,"H",12533,"H",49892,38,,"G",1404,"G",12342,"G",50891,21,"G","S",0,"S",0,"H",44505,7,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493120","O","A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","-",,"G",4768,"G",52785,"G",208947,530,,"G",530,"G",5004,"G",23908,242,,"G",981,"G",8886,"G",37849,150,,"G",1155,"G",14437,"G",48307,86,,"G",1229,"G",11716,"G",46918,41,,"H",546,"H",8655,"H",35668,8,,"H",327,"H",4087,"H",16297,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","C",,"G",2499,"G",29311,"G",108852,236,,"G",233,"G",2540,"G",11976,97,,"G",429,"G",3685,"G",15520,66,,"G",610,"H",9650,"G",27622,44,,"G",676,"G",6749,"G",27502,22,,"H",338,"H",3301,"H",12712,5,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","Z",,"G",885,"G",11506,"G",48274,110,,"H",100,"G",830,"G",4028,52,,"G",221,"H",2375,"H",9690,33,,"G",223,"G",2295,"G",9773,18,,"G",140,"G",1052,"G",4079,5,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","S","C","D",0,"D",0,"D",0,17,"A","S",0,"H",71,"H",391,11,"A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","P",,"H",475,"G",4479,"G",19040,85,,"H",92,"G",813,"G",4124,48,,"H",155,"G",1459,"H",6153,24,,"H",96,"H",620,"H",2890,8,,"H",132,"G",1587,"G",5873,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49313/","O",,"G",764,"G",6345,"G",28525,82,,"H",93,"G",750,"G",3389,34,,"H",165,"G",1292,"G",6177,25,,"H",213,"G",1602,"H",7253,15,,"G",172,"G",1600,"G",6677,6,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","-",,"G",4768,"G",52785,"G",208947,530,,"G",530,"G",5004,"G",23908,242,,"G",981,"G",8886,"G",37849,150,,"G",1155,"G",14437,"G",48307,86,,"G",1229,"G",11716,"G",46918,41,,"H",546,"H",8655,"H",35668,8,,"H",327,"H",4087,"H",16297,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","C",,"G",2499,"G",29311,"G",108852,236,,"G",233,"G",2540,"G",11976,97,,"G",429,"G",3685,"G",15520,66,,"G",610,"H",9650,"G",27622,44,,"G",676,"G",6749,"G",27502,22,,"H",338,"H",3301,"H",12712,5,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","Z",,"G",885,"G",11506,"G",48274,110,,"H",100,"G",830,"G",4028,52,,"G",221,"H",2375,"H",9690,33,,"G",223,"G",2295,"G",9773,18,,"G",140,"G",1052,"G",4079,5,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","S","C","D",0,"D",0,"D",0,17,"A","S",0,"H",71,"H",391,11,"A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","P",,"H",475,"G",4479,"G",19040,85,,"H",92,"G",813,"G",4124,48,,"H",155,"G",1459,"H",6153,24,,"H",96,"H",620,"H",2890,8,,"H",132,"G",1587,"G",5873,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493130","O",,"G",764,"G",6345,"G",28525,82,,"H",93,"G",750,"G",3389,34,,"H",165,"G",1292,"G",6177,25,,"H",213,"G",1602,"H",7253,15,,"G",172,"G",1600,"G",6677,6,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49319/","-",,"H",63745,"H",789201,"H",2990687,2507,,"H",2069,"H",27851,"H",114165,1061,,"H",2803,"H",36363,"H",136689,434,,"H",5405,"H",70934,"H",266629,398,,"H",10185,"H",138281,"H",508466,342,,"H",9952,"H",120149,"H",472601,149,,"G",11176,"G",126150,"G",510037,78,,"H",9736,"H",122792,"G",438587,28,,"H",9907,"H",118623,"H",440467,15,"H","D",0,"D",0,"D",0,2
"98","49319/","C",,"H",47849,"H",608728,"H",2270547,1458,"G","S",0,"H",16974,"H",62026,537,,"H",1632,"H",24772,"H",88680,254,,"H",3489,"H",51237,"H",184543,257,,"H",6270,"H",93513,"H",330620,211,,"H",6657,"H",85892,"H",327584,100,,"H",8475,"G",99029,"G",395762,59,,"G",8474,"G",98550,"G",369773,24,,"H",9299,"H",110703,"H",408513,14,"H","D",0,"D",0,"D",0,2
"98","49319/","Z",,"G",10285,"G",114910,"G",450553,605,,"G",554,"G",5348,"G",25448,279,,"G",597,"G",5510,"G",22986,90,,"G",1352,"G",13644,"G",58838,97,,"G",2496,"G",25374,"G",100627,85,,"G",2759,"G",26858,"G",111931,41,,"H",1516,"H",16512,"H",69314,11,"E","D",0,"D",0,"D",0,1,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","49319/","S","E","S",0,"H",4183,"H",15992,59,,"H",77,"G",710,"G",2749,46,"B","S",0,"G",177,"G",689,6,,"G",44,"G",341,"G",1347,4,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49319/","P",,"H",4758,"H",58211,"H",240523,345,"E","S",0,"H",4455,"H",22791,179,,"H",476,"H",5349,"H",22050,75,,"H",454,"G",5120,"G",19442,35,,"G",1234,"G",17298,"G",68570,40,,"H",536,"H",7399,"H",33086,8,,"G",841,"H",8092,"H",35225,5,,"H",859,"H",10498,"H",39359,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49319/","N",,"G",353,"G",2332,"G",9241,35,"B","S",0,"H",360,"H",1135,19,,"H",58,"G",476,"G",1965,8,,"G",53,"G",443,"H",1771,4,"B","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","49319/","O",,"G",69,"G",837,"G",3831,5,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493190","-",,"H",63745,"H",789201,"H",2990687,2507,,"H",2069,"H",27851,"H",114165,1061,,"H",2803,"H",36363,"H",136689,434,,"H",5405,"H",70934,"H",266629,398,,"H",10185,"H",138281,"H",508466,342,,"H",9952,"H",120149,"H",472601,149,,"G",11176,"G",126150,"G",510037,78,,"H",9736,"H",122792,"G",438587,28,,"H",9907,"H",118623,"H",440467,15,"H","D",0,"D",0,"D",0,2
"98","493190","C",,"H",47849,"H",608728,"H",2270547,1458,"G","S",0,"H",16974,"H",62026,537,,"H",1632,"H",24772,"H",88680,254,,"H",3489,"H",51237,"H",184543,257,,"H",6270,"H",93513,"H",330620,211,,"H",6657,"H",85892,"H",327584,100,,"H",8475,"G",99029,"G",395762,59,,"G",8474,"G",98550,"G",369773,24,,"H",9299,"H",110703,"H",408513,14,"H","D",0,"D",0,"D",0,2
"98","493190","Z",,"G",10285,"G",114910,"G",450553,605,,"G",554,"G",5348,"G",25448,279,,"G",597,"G",5510,"G",22986,90,,"G",1352,"G",13644,"G",58838,97,,"G",2496,"G",25374,"G",100627,85,,"G",2759,"G",26858,"G",111931,41,,"H",1516,"H",16512,"H",69314,11,"E","D",0,"D",0,"D",0,1,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","493190","S","E","S",0,"H",4183,"H",15992,59,,"H",77,"G",710,"G",2749,46,"B","S",0,"G",177,"G",689,6,,"G",44,"G",341,"G",1347,4,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493190","P",,"H",4758,"H",58211,"H",240523,345,"E","S",0,"H",4455,"H",22791,179,,"H",476,"H",5349,"H",22050,75,,"H",454,"G",5120,"G",19442,35,,"G",1234,"G",17298,"G",68570,40,,"H",536,"H",7399,"H",33086,8,,"G",841,"H",8092,"H",35225,5,,"H",859,"H",10498,"H",39359,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493190","N",,"G",353,"G",2332,"G",9241,35,"B","S",0,"H",360,"H",1135,19,,"H",58,"G",476,"G",1965,8,,"G",53,"G",443,"H",1771,4,"B","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","493190","O",,"G",69,"G",837,"G",3831,5,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","51----","-",,"G",3136025,"G",67972776,"G",255302986,135185,,"G",112961,"G",1928152,"G",10087457,70310,,"G",135665,"G",2078795,"G",8128958,20442,,"G",243657,"G",3794273,"G",14697441,18053,,"G",449404,"G",7465199,"G",28791073,14852,,"G",411359,"G",7506656,"G",28739454,5941,,"G",551090,"G",11810577,"G",44016033,3653,,"G",395816,"G",9832954,"G",35163049,1148,,"G",391203,"G",9879975,"G",34607263,566,,"G",444870,"G",13676195,"G",51072258,220
"98","51----","C",,"G",2329551,"G",55461644,"G",206698494,74307,,"G",59391,"H",1320002,"G",5610810,34103,,"G",76510,"G",1434340,"G",5406334,11538,,"G",141942,"G",2530213,"G",9610158,10523,,"G",289362,"G",5327448,"G",20315075,9433,,"G",294986,"G",5856327,"G",22228513,4258,,"G",430679,"G",9807923,"G",36491123,2853,,"G",326665,"G",8330843,"G",30079714,948,,"G",326062,"G",8584335,"G",30303728,474,,"G",383954,"G",12270213,"G",46653039,177
"98","51----","Z",,"G",308500,"G",4004765,"G",17939987,34835,,"H",32497,"G",369368,"G",2368190,23270,,"G",31206,"G",341355,"G",1518117,4714,,"G",46518,"G",539880,"G",2356149,3442,,"G",70392,"G",876301,"G",3697233,2344,,"G",48420,"G",668944,"G",2795205,698,,"G",44436,"G",595477,"G",2584767,300,,"G",17242,"G",257874,"G",1021755,51,,"G",6978,"G",100494,"G",436147,11,,"G",10811,"G",255072,"G",1162424,5
"98","51----","S",,"G",37712,"G",701484,"G",2292200,3872,,"H",4360,"G",27361,"G",144870,2840,,"G",3126,"G",22317,"G",88696,484,,"G",3664,"G",40238,"G",158027,281,,"G",4440,"G",53750,"G",215733,146,,"G",4106,"G",71025,"G",277205,57,,"G",6556,"G",122344,"G",434092,42,,"G",5417,"H",131910,"G",414830,15,,"H",3810,"H",62990,"H",229419,5,"G","D",0,"D",0,"D",0,2
"98","51----","P",,"G",364553,"G",6651332,"G",22841673,16195,,"H",11695,"G",176716,"G",901770,6998,,"G",16686,"G",221956,"G",875723,2500,,"H",40602,"H",598199,"H",2233321,2997,,"G",69372,"G",1046080,"G",3899538,2406,,"G",49991,"G",744639,"G",2752046,725,,"G",55983,"G",1119661,"G",3839709,371,,"G",35360,"G",926454,"G",2893148,103,,"G",46321,"G",977629,"G",3034178,65,,"G",38543,"G",839998,"G",2412240,30
"98","51----","N",,"G",86784,"G",995133,"G",4049968,5097,,"G",4917,"G",32701,"G",138315,2340,,"G",7900,"G",55414,"G",227285,1171,,"G",10504,"G",79027,"G",318946,782,,"G",14760,"G",147298,"G",602449,488,,"G",13161,"G",151914,"G",635782,193,,"G",12716,"G",149721,"G",613085,82,,"H",9124,"H",144244,"H",611571,26,,"G",8032,"G",154527,"G",603791,11,,"G",5670,"G",80287,"G",298744,4
"98","51----","G",,"G",931,"G",10977,"G",43571,42,,"G",6,"H",45,"H",183,3,,"G",75,"G",1064,"G",4369,10,,"G",135,"G",1497,"G",5895,9,,"H",574,"H",6220,"H",24847,19,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","51----","O","I","D",0,"D",0,"D",0,837,"B","D",0,"D",0,"D",0,756,,"G",162,"G",2349,"G",8434,25,,"G",292,"G",5219,"G",14945,19,,"H",504,"H",8102,"H",36198,16,,"H",695,"G",13807,"G",50703,10,"F","D",0,"D",0,"D",0,4,"G","D",0,"D",0,"D",0,5,,"G",0,"G",0,"G",0,0,"H","D",0,"D",0,"D",0,2
"98","511///","-",,"G",847403,"G",19651012,"G",78696132,27062,,"G",21669,"G",278755,"G",1465729,11933,,"G",30665,"G",421080,"G",1742364,4629,,"G",53432,"G",826284,"G",3323052,3928,,"G",109742,"G",1913734,"G",7658562,3575,,"G",101286,"G",2062268,"G",8138288,1462,,"G",149665,"G",3094085,"G",12285042,982,,"G",112669,"G",2776143,"G",10473727,328,,"G",106286,"G",2898852,"G",11156151,152,,"H",161989,"H",5379811,"H",22453217,73
"98","511///","C",,"G",626054,"G",16427462,"G",65448303,13234,,"G",8785,"G",156131,"G",861286,4664,,"G",14122,"G",243661,"G",993627,2128,,"G",27820,"G",506463,"G",1982091,2044,,"G",69049,"G",1335798,"G",5275765,2252,,"G",66832,"G",1560956,"G",6121145,968,,"G",109594,"G",2512472,"G",9954938,716,,"G",90713,"G",2416041,"G",9088035,264,,"G",96531,"G",2718992,"G",10456454,136,,"H",142608,"H",4976948,"H",20714962,62
"98","511///","Z",,"G",124489,"G",1848515,"G",7823153,9074,,"G",8249,"G",81033,"G",405854,4838,,"G",10986,"G",121630,"G",521121,1658,,"G",16986,"G",213654,"G",914543,1256,,"G",26132,"G",373407,"G",1549863,853,,"G",20535,"G",314094,"G",1289687,296,,"G",20966,"G",302875,"G",1254767,140,,"G",8110,"G",135914,"G",536802,24,,"G",2802,"G",59270,"G",239010,5,,"H",9723,"G",246638,"G",1111506,4
"98","511///","S",,"G",14841,"G",221807,"G",827984,1221,,"G",1562,"G",8975,"G",38568,875,,"G",989,"G",6402,"G",25794,158,,"G",1265,"H",13430,"H",53719,98,,"G",1449,"G",19586,"G",78304,44,,"G",1196,"G",20950,"H",73293,16,,"G",3268,"G",58940,"G",220511,20,"G","D",0,"D",0,"D",0,6,,"G",1979,"G",32695,"G",117908,3,"G","D",0,"D",0,"D",0,1
"98","511///","P",,"G",58697,"G",852656,"G",3402281,2717,,"G",2244,"G",25923,"G",132354,1168,,"G",3584,"G",39693,"G",162842,535,,"G",5889,"G",77346,"G",311232,427,,"G",10247,"G",151614,"G",622333,337,,"G",9523,"G",130902,"G",509259,139,,"G",11408,"G",170509,"G",651098,78,,"G",9064,"G",143646,"G",528545,26,,"H",2339,"H",39863,"H",161051,4,,"H",4399,"H",73160,"H",323567,3
"98","511///","N",,"G",20372,"G",269947,"G",1069301,756,,"H",809,"G",6460,"G",26117,379,,"G",899,"G",8563,"G",34319,138,,"G",1226,"G",13125,"G",52069,88,,"G",2264,"G",26574,"G",105464,69,,"G",3200,"G",35366,"G",144904,43,,"G",4288,"G",47138,"G",195451,27,,"H",1955,"H",27249,"H",130093,6,,"H",2635,"H",48032,"H",181728,4,"H","D",0,"D",0,"D",0,2
"98","511///","G",,"G",931,"G",10977,"G",43571,42,,"G",6,"H",45,"H",183,3,,"G",75,"G",1064,"G",4369,10,,"G",135,"G",1497,"G",5895,9,,"H",574,"H",6220,"H",24847,19,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","511///","O",,"H",2019,"H",19648,"H",81539,18,"A","S",0,"G",188,"H",1367,6,"A","D",0,"D",0,"D",0,2,,"H",111,"G",769,"G",3503,6,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,"G","D",0,"D",0,"D",0,1
"98","5111//","-",,"G",450258,"G",6428564,"G",24650082,18760,,"G",16129,"G",156256,"G",719841,8663,,"G",22823,"G",227072,"G",926235,3452,,"G",36185,"G",387000,"G",1551817,2682,,"G",68769,"G",814289,"G",3224702,2255,,"G",58549,"G",757466,"G",2962449,846,,"G",89954,"G",1263979,"G",4827718,591,,"G",59281,"G",964860,"G",3580042,170,,"G",48841,"G",885288,"G",3299095,69,,"G",49727,"G",972354,"G",3558183,32
"98","5111//","C",,"G",284334,"G",4427565,"G",16602028,7949,,"G",5645,"G",68930,"G",310450,2873,,"G",9370,"G",106787,"G",427866,1423,,"G",17078,"G",195319,"G",764723,1267,,"G",40125,"G",489752,"G",1906078,1321,,"G",33828,"G",458257,"G",1771693,492,,"G",57320,"G",847654,"G",3202472,376,,"G",40642,"G",701446,"G",2548141,116,,"G",41377,"G",757511,"G",2804582,57,,"G",38949,"G",801909,"G",2866023,24
"98","5111//","Z",,"G",81621,"G",908419,"G",3747840,6817,,"G",6452,"G",55391,"G",263480,3721,,"G",8629,"G",76669,"G",322700,1299,,"G",12145,"G",118107,"G",492683,905,,"G",17544,"G",195471,"G",806382,577,,"G",13319,"G",165317,"G",671906,193,,"G",15255,"G",181958,"G",723051,101,,"G",6056,"G",84076,"G",327993,18,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","5111//","S",,"G",13591,"G",195589,"G",734251,1100,,"G",1422,"G",7171,"G",29951,792,,"G",923,"G",5782,"G",23017,148,,"G",1105,"H",9966,"H",39565,85,,"G",1222,"G",16241,"G",64307,35,,"G",973,"G",16634,"G",60121,13,,"G",2834,"G",46271,"G",179495,17,"G","D",0,"D",0,"D",0,6,,"G",1979,"G",32695,"G",117908,3,"G","D",0,"D",0,"D",0,1
"98","5111//","P",,"G",47551,"G",600298,"G",2386092,2091,,"G",1794,"G",18140,"G",88577,898,,"G",2917,"G",28140,"G",113672,432,,"G",4399,"G",48490,"G",194511,323,,"G",7077,"G",81062,"G",321897,235,,"G",7299,"G",83863,"G",320690,106,,"G",10116,"G",138807,"G",518972,69,,"G",7801,"G",98796,"G",383563,22,"G","D",0,"D",0,"D",0,3,,"H",4399,"H",73160,"H",323567,3
"98","5111//","N",,"G",20226,"G",266347,"G",1055916,745,,"H",797,"G",6397,"G",25856,371,,"G",899,"G",8563,"G",34319,138,,"G",1226,"G",13125,"G",52069,88,,"G",2200,"G",25008,"G",99205,67,,"G",3130,"G",33395,"G",138039,42,,"G",4288,"G",47138,"G",195451,27,,"H",1955,"H",27249,"H",130093,6,,"H",2635,"H",48032,"H",181728,4,"H","D",0,"D",0,"D",0,2
"98","5111//","G",,"G",931,"G",10977,"G",43571,42,,"G",6,"H",45,"H",183,3,,"G",75,"G",1064,"G",4369,10,,"G",135,"G",1497,"G",5895,9,,"H",574,"H",6220,"H",24847,19,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","5111//","O",,"H",2004,"H",19369,"H",80384,16,"A","S",0,"G",182,"H",1344,5,"A","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,5,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,"G","D",0,"D",0,"D",0,1
"98","51111/","-",,"G",231384,"G",2378759,"G",9341378,7624,,"G",5527,"G",38516,"G",183471,2607,,"G",10727,"G",73932,"G",298702,1619,,"G",17335,"G",128743,"G",516857,1282,,"G",37670,"G",305262,"G",1208345,1243,,"G",29183,"G",256706,"G",1011333,423,,"G",44710,"G",434982,"G",1704282,297,,"G",34535,"G",416423,"G",1623373,98,,"G",28357,"G",394726,"G",1569912,39,,"G",23340,"H",329469,"H",1225103,16
"98","51111/","C",,"G",157953,"G",1737256,"G",6776077,3663,,"G",2056,"G",16057,"G",70326,909,,"G",4670,"G",35511,"G",141012,703,,"G",9001,"G",71763,"G",285394,662,,"G",24563,"G",205728,"G",810331,809,,"G",18255,"G",170019,"G",668448,260,,"G",31008,"G",310190,"G",1216225,203,,"G",24795,"G",321356,"G",1245181,71,,"G",25247,"G",346105,"G",1376824,34,,"G",18358,"H",260527,"H",962336,12
"98","51111/","Z",,"G",34789,"G",272102,"G",1115884,2317,,"G",1886,"G",12757,"G",63349,927,,"G",3844,"G",23999,"G",100270,579,,"G",5412,"G",36211,"G",149863,402,,"G",7919,"G",58957,"G",237263,267,,"G",5750,"G",46192,"G",185031,87,,"G",6509,"G",59137,"G",238951,45,,"G",3469,"H",34849,"H",141157,10,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","51111/","S",,"G",6792,"G",68078,"G",259151,545,,"G",734,"G",2815,"G",11734,371,,"G",586,"G",2733,"G",11078,93,,"G",625,"G",3080,"G",12034,49,,"H",564,"H",5281,"H",20321,16,,"G",431,"G",4679,"G",15043,6,"G","D",0,"D",0,"D",0,6,"E","D",0,"D",0,"D",0,1,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","51111/","P",,"G",26460,"G",264686,"G",1038081,924,,"G",707,"G",5933,"H",34171,332,,"G",1394,"G",9848,"G",38893,208,,"G",1835,"G",14029,"G",54708,137,,"H",4055,"G",32363,"G",128807,134,,"H",3844,"H",31125,"H",122075,58,,"G",5270,"G",54280,"G",205539,37,,"G",4787,"G",43951,"G",174504,13,"G","D",0,"D",0,"D",0,3,"H","D",0,"D",0,"D",0,2
